Index;ALTER;NETTOEIN;FERNSEHG;ARBEITSS;COMPUTER;KRANK_12;WOHNFLAE;KOEPERGR;GEWICHT
1318;72;0;180;0;0;996;60;163;84
1319;43;2375;90;60;10;12;140;171;70
1320;71;1200;180;0;0;996;85;172;56
1321;50;500;420;0;0;996;80;157;67
1322;81;2375;210;0;0;996;200;164;57
1323;67;1300;300;0;0;996;90;172;78
1324;37;2500;60;75;25;0;165;186;55
1325;59;0;270;0;0;996;72;160;75
1326;22;1188;120;40;10;15;85;182;80
1327;30;389;120;0;0;996;120;174;63
1328;47;1438;240;84;2;0;137;180;999
1329;50;440;60;0;3;996;210;154;55
1330;33;99997;9996;0;0;996;210;170;92
1331;21;0;60;0;4;996;120;165;96
1332;81;1480;180;0;0;996;56;150;60
1333;36;950;210;42;5;0;27;173;88
1334;41;1300;120;32;6;3;65;168;59
1335;18;540;210;40;6,5;3;72;179;59
1336;68;1500;240;0;0;996;65;170;62
1337;37;0;180;0;6;996;90;168;62
1338;44;2085;60;70;999,9;0;210;178;88
1339;44;1000;60;27;3;3;88;170;67
1340;62;1300;270;0;0;996;66;181;67
1341;65;150;60;0;0;996;135;170;66
1342;44;390;120;0;2;996;150;165;60
1343;82;750;120;0;0;996;110;170;70
1344;50;0;330;0;0;996;56;165;79
1345;37;445;120;0;0;996;50;171;85
1346;78;1300;120;0;999,9;996;156;180;65
1347;23;450;150;37,5;8;0;86;170;102
1348;38;2000;240;0;0;996;89;165;80
1349;65;1300;210;0;7,5;996;120;178;88
1350;57;4000;60;47;5;35;90;184;60
1351;40;1000;30;30;34;0;140;176;57
1352;42;2200;90;40;5;0;140;182;68
1353;18;385;120;40;0,5;2;150;174;98
1354;68;1500;240;0;0;996;160;188;67
1355;28;1100;180;0;1;996;170;168;60
1356;26;0;210;0;2;996;120;178;65
1357;28;1200;120;10;20;0;37;163;80
1358;62;1850;90;0;3,5;996;160;179;58
1359;37;400;120;19;2;0;150;167;95
1360;63;0;120;0;999,9;996;998;153;60
1361;51;1700;120;20;1;0;130;172;70
1362;68;938;120;0;0;996;72;175;63
1363;33;600;120;0;1,5;996;100;166;60
1364;80;99997;60;40;0;30;65;172;66
1365;36;550;240;35;0;42;75;152;78
1366;69;1300;150;0;0;996;100;160;54
1367;40;550;210;0;0;996;39;167;60
1368;21;250;150;0;8;996;120;173;60
1369;43;99997;9999;999,9;6;0;998;170;80
1370;56;99997;180;0;999,9;996;92;172;61
1371;77;1000;9999;0;0;996;51;148;75
1372;50;1850;240;36,5;3;3;100;180;57
1373;38;500;180;18;1;0;200;170;70
1374;50;7500;240;12;50;0;530;164;62
1375;59;8750;120;55;1;0;100;176;78
1376;19;840;150;40;1;12;50;172;71
1377;47;1700;90;40;1;35;180;178;92
1378;43;1622;90;40;15;10;86;190;58
1379;32;500;120;0;7,5;996;72;180;51
1380;39;1200;180;40;10;0;86;190;75
1381;64;1400;300;0;30;996;82;182;55
1382;24;0;120;0;50;996;55;170;77
1383;75;1300;360;0;0;996;98;182;62
1384;76;99997;60;0;0;996;60;165;71
1385;26;1200;90;36;3;6;65;192;56
1386;48;400;120;0;0;996;193;168;67
1387;60;800;150;0;5;996;60;162;80
1388;20;0;150;0;3;996;64;180;67
1389;63;99997;60;0;0;996;75;179;69
1390;32;99997;120;0;1;996;163;169;70
1391;39;390;120;0;7;996;62;162;110
1392;35;1350;60;32;2;2;115;165;66
1393;42;2500;180;40;25;0;110;186;79
1394;63;1875;120;35;0;0;65;180;58
1395;67;750;180;0;0;996;120;169;60
1396;22;450;120;999,9;10;5;998;175;63
1397;59;840;300;0;0;996;70;170;95
1398;72;190;210;0;0;996;110;168;88
1399;72;1000;360;0;0;996;54;154;81
1400;34;3000;90;45;20;0;50;184;60
1401;25;320;480;0;0;996;55;171;65
1402;83;2000;120;0;0;996;64;170;65
1403;72;99997;240;0;0;996;150;164;58
1404;62;2500;180;45;10;0;146;186;57
1405;49;620;120;0;0;996;72;187;61
1406;22;570;150;0;0;996;25;176;97
1407;67;1065;270;0;1;996;57;170;63
1408;50;0;210;0;0;996;998;168;58
1409;39;99997;120;38;0;998;130;180;73
1410;32;1000;180;36;27,5;0;65;171;97
1411;52;700;30;40;2;30;69;160;57
1412;25;3500;120;78;14;0;120;183;68
1413;64;98;180;0;0;996;78;158;66
1414;22;0;240;0;50;996;998;181;57
1415;45;2350;180;50;2;0;180;183;54
1416;44;3500;30;50;1;3;135;182;94
1417;47;2000;60;90;15;0;100;190;51
1418;64;1200;240;0;0;996;128;173;86
1419;45;1200;180;38;1;0;85;168;54
1420;43;1063;180;42;1,5;0;62;171;82
1421;47;99999;210;0;10;996;50;179;50
1422;76;850;300;0;0;996;59;175;60
1423;19;0;210;0;0;996;78;178;63
1424;34;1500;60;40;10;0;220;166;78
1425;58;1000;90;40;2;0;110;182;54
1426;65;99997;300;0;0;996;998;167;74
1427;30;1500;150;60;10;0;70;186;65
1428;25;1300;90;35;3;0;56;174;65
1429;68;1000;150;0;0;996;90;168;70
1430;34;1700;240;48;6;0;68;181;60
1431;35;1800;60;55;1;2;93;170;85
1432;36;600;180;18;2;2;75;162;72
1433;47;2600;120;45;10;0;120;180;75
1434;64;1313;240;0;0;996;176;187;114
1435;74;750;270;0;0;996;50;160;83
1436;45;2300;60;41;2;0;140;164;65
1437;56;1063;120;0;0;996;300;159;76
1438;67;2600;180;0;0;996;150;174;90
1439;69;0;180;0;0;996;110;164;85
1440;22;0;150;0;7;996;120;190;65
1441;64;938;105;0;0;996;50;160;81
1442;46;2100;300;37,5;7;12;85;178;63
1443;73;1700;360;0;0;996;57;171;125
1444;66;1000;300;0;30;996;150;172;96
1445;36;1300;150;55;1;28;100;172;58
1446;53;2400;90;55;5;1;114;181;85
1447;36;4000;120;60;15;0;220;170;81
1448;55;3000;120;40;1;3;100;173;90
1449;42;1000;960;38;0;90;120;181;80
1450;27;1200;1200;38,5;0;3;60;173;100
1451;62;670;240;0;0;996;61;168;50
1452;24;550;150;40;0;2;74;169;98
1453;47;1200;300;35,5;0;10;40;172;63
1454;48;3000;120;38,5;1;5;220;170;50
1455;25;1188;180;38;4;0;75;180;83
1456;27;1200;120;20;0;14;75;170;79
1457;28;1100;180;38,5;0;0;70;170;70
1458;48;1300;120;40;3;0;96;164;85
1459;41;1100;180;40;0;20;90;160;56
1460;60;450;180;0;0;996;47;168;75
1461;27;360;150;0;2;996;100;173;62
1462;78;938;300;0;0;996;64;172;75
1463;52;1500;180;40;16;5;70;170;55
1464;34;2000;720;35;0;2;89;177;80
1465;48;99997;60;40;0,5;90;160;160;110
1466;24;500;120;0;0;996;56;161;70
1467;52;4000;30;50;999,9;0;200;180;80
1468;27;938;120;15;20;0;65;170;61
1469;44;1000;210;0;3;996;90;178;90
1470;46;99997;180;50;10;0;240;179;85
1471;46;900;150;30;3;0;100;168;78
1472;42;600;150;25;1;40;170;172;77
1473;35;1900;120;52;15;0;180;173;80
1474;67;1610;240;0;0;996;120;176;70
1475;34;1850;120;45;1;0;95;205;104
1476;54;0;300;0;21;996;55;185;50
1477;48;1600;180;45;1,5;0;98;170;80
1478;73;800;150;0;0;996;50;159;54
1479;64;320;120;0;0;996;60;167;84
1480;31;99997;120;40;20;998;140;178;60
1481;40;803;210;30;0;35;60;158;60
1482;47;2000;30;60;0;20;125;165;67
1483;23;1000;180;45;3;0;96;183;80
1484;52;3600;180;40;3;0;120;185;73
1485;42;1950;120;50;5;14;100;169;65
1486;70;1250;120;0;0;996;106;170;78
1487;31;1600;120;0;0;996;75;169;65
1488;24;1000;240;30;1;0;115;168;95
1489;44;938;240;20;3;0;36;187;68
1490;38;490;300;0;3,5;996;68;155;110
1491;39;1900;180;38,5;2,5;998;79;173;70
1492;56;1450;120;55;4;0;48;168;83
1493;83;1063;180;0;0;996;58;173;72
1494;64;2200;120;0;1;996;150;172;80
1495;30;1000;80;50;0;5;76;181;115
1496;38;800;90;22;0,5;0;130;155;85
1497;40;0;150;0;0;996;144;163;56
1498;19;0;270;0;12,5;996;161;174;91
1499;42;1000;60;60;7;1;180;157;999
1500;46;2000;180;50;7;0;120;187;78
1501;34;1450;90;48;3;3;200;178;60
1502;29;99997;9999;0;0;996;90;166;79
1503;61;898;150;0;0;996;81;168;77
1504;57;0;120;0;4;996;150;168;70
1505;85;825;90;0;0;996;40;160;70
1506;35;2500;120;58;3;0;236;176;75
1507;39;2800;120;60;10;0;180;192;79
1508;55;3000;120;55;1;0;190;179;70
1509;20;280;150;0;3,5;996;200;184;112
1510;42;2800;150;40;0;3;160;175;74
1511;54;750;150;26;0,5;0;998;158;98
1512;69;1200;240;0;0;996;150;170;84
1513;56;400;120;0;0;996;140;160;78
1514;56;99997;90;55;1;0;120;174;68
1515;53;2250;80;40;0;14;63;163;83
1516;32;0;120;0;5;996;120;160;67
1517;66;0;120;0;0;996;150;171;64
1518;40;99997;20;80;20;0;160;180;90
1519;78;860;210;0;0;996;998;170;63
1520;38;1200;90;60;0;0;160;179;69
1521;61;99997;180;50;0;4;130;175;60
1522;90;500;180;0;0;996;998;160;64
1523;42;99997;480;0;3;996;96;168;62
1524;75;2000;60;0;999,9;996;160;176;60
1525;72;1100;360;0;0;996;55;172;85
1526;43;1625;120;65;0;0;105;190;66
1527;42;1200;330;36;0;45;58;162;79
1528;18;0;90;0;12;996;250;189;70
1529;51;1700;120;37,5;2;70;120;165;90
1530;18;0;30;0;1;996;110;185;63
1531;65;1100;240;0;0;996;90;178;78
1532;18;0;120;0;15;996;64;170;110
1533;54;326;360;0;0;996;57;163;86
1534;24;1438;120;40;15;7;120;179;95
1535;39;2000;120;35;3;0;87;166;76
1536;49;0;180;0;0;996;998;161;98
1537;63;1400;150;0;7;996;80;178;78
1538;45;1200;60;40;999,9;0;77;160;61
1539;34;1800;600;40;1;0;100;175;86
1540;35;1000;180;60;1;0;120;164;67
1541;42;850;120;40;999,9;0;120;169;76
1542;20;900;90;50;5;3;160;174;95
1543;35;2700;9996;50;10;3;90;200;78
1544;55;1700;120;37,5;0;17;63;158;83
1545;47;2300;60;43;0,5;12;110;170;80
1546;48;1625;270;39;2;35;104;159;60
1547;54;680;210;0;5;996;128;165;54
1548;68;1313;120;0;25;996;58;162;65
1549;69;840;180;0;0;996;53;152;60
1550;26;0;120;0;0;996;100;154;54
1551;20;0;150;0;0;996;85;170;63
1552;18;0;240;0;4;996;170;168;60
1553;29;1500;45;40;5;20;74;176;53
1554;29;1050;210;45;1;14;80;178;55
1555;39;2300;120;35;11;13;136;174;74
1556;68;90;180;0;10;996;380;168;67
1557;60;820;210;0;0;996;130;158;57
1558;46;320;150;0;4;996;160;172;80
1559;70;1050;270;0;0;996;75;170;80
1560;79;923;150;0;7;996;150;167;85
1561;28;400;120;0;3;996;280;162;81
1562;32;478;300;0;28;996;69;175;70
1563;40;1200;150;20;1,5;0;150;169;99
1564;58;0;180;0;0;996;60;162;75
1565;65;1020;210;0;15;996;300;170;77
1566;65;1540;120;0;0;996;200;176;70
1567;19;0;60;0;4;996;100;189;81
1568;29;1500;30;50;20;0;48;197;90
1569;37;99997;60;21;6;0;130;165;69
1570;33;1550;120;42;8;0;38;175;78
1571;69;99997;180;0;20;996;120;178;73
1572;62;99997;90;0;5;996;200;165;83
1573;34;1580;210;45;0;0;63;173;88
1574;31;1640;210;50;0;0;64;173;80
1575;36;1000;120;25;3;0;140;168;86
1576;40;1625;120;40;1;0;114;173;90
1577;41;1500;120;20;0,5;7;200;178;54
1578;40;99997;60;42;4;0;160;184;67
1579;49;812;90;25;1,5;6;160;176;68
1580;18;0;300;0;25;996;109;173;70
1581;66;1100;720;0;0;996;50;155;86
1582;35;5000;9999;60;0;0;74;185;70
1583;50;1100;120;20;1;0;40;164;999
1584;37;400;120;0;0,5;996;135;177;66
1585;70;2000;900;0;8;996;84;158;86
1586;47;1400;360;40;0;0;100;186;59
1587;64;100;180;0;2;996;103;170;78
1588;67;1150;240;0;0;996;41;161;81
1589;35;1500;70;40;20;0;80;176;73
1590;49;99997;90;40;2;0;110;176;72
1591;64;3000;120;0;2;996;68;169;80
1592;20;377;150;0;12;996;84;162;78
1593;28;317;120;0;13;996;82;188;90
1594;18;0;120;0;2,5;996;145;169;120
1595;32;420;210;15;1;0;150;165;60
1596;36;1500;150;42;5;0;54;163;61
1597;21;585;90;40;5;0;170;162;93
1598;62;1438;60;0;0;996;90;186;90
1599;42;550;180;38;2;0;86;170;117
1600;55;450;420;0;0;996;48;158;999
1601;64;563;225;0;5;996;105;182;76
1602;41;1063;120;25;0;6;115;169;78
1603;40;2700;90;50;6;5;200;184;90
1604;30;1700;120;40;0;8;70;176;78
1605;52;99997;120;40;7;0;61;170;65
1606;39;850;180;0;0;996;40;172;85
1607;39;1450;150;40;0;10;87;165;90
1608;61;1300;60;0;0;996;130;164;85
1609;34;3500;120;38,5;2;0;160;194;60
1610;81;130;150;0;0;996;998;160;77
1611;57;1050;180;0;0;996;998;163;62
1612;53;99999;120;20;0;0;998;156;70
1613;18;0;180;0;5;996;998;170;100
1614;53;2500;230;42;5;0;85;172;81
1615;54;1500;240;100;7;0;125;176;74
1616;47;1000;60;20;0;2;200;177;71
1617;23;250;180;0;8;996;51;180;64
1618;47;1438;90;45;1;6;58;166;88
1619;28;650;210;0;5;996;119;176;74
1620;55;1625;240;40;20;0;70;164;70
1621;32;300;90;11;2;0;145;179;59
1622;19;490;150;35;6;4;160;174;67
1623;68;99997;150;0;0;996;60;170;60
1624;24;400;120;0;7;996;110;172;74
1625;61;938;120;30;1;0;88;165;72
1626;25;700;120;45;10;90;56;178;43
1627;70;540;300;0;0;996;44;164;68
1628;50;2900;45;55;12;1;120;183;76
1629;50;3500;90;44;28;3;160;184;65
1630;51;1650;360;0;10;996;170;185;70
1631;45;800;240;0;4;996;90;167;76
1632;35;1500;120;63;2;2;42;165;68
1633;33;205;180;0;0;996;86;155;56
1634;55;1800;240;0;20;996;90;180;96
1635;61;473;180;0;0;996;57;159;75
1636;76;99997;150;0;0;996;145;172;79
1637;63;0;120;0;0,5;996;998;159;45
1638;27;938;300;19,5;1;7;90;174;64
1639;67;680;240;0;0;996;110;161;60
1640;73;1400;120;0;0;996;200;171;53
1641;82;1460;240;0;0;996;40;159;55
1642;61;2200;240;0;0;996;95;179;70
1643;54;400;120;0;3;996;135;194;57
1644;60;1000;150;38;0;20;100;178;50
1645;19;0;240;0;45;996;78;184;79
1646;26;1400;120;48;5;2;75;179;78
1647;49;1800;180;60;5;0;80;163;112
1648;54;1000;150;40,5;0;0;85;162;70
1649;78;1200;210;0;0;996;75;178;82
1650;80;950;210;0;0;996;68;162;100
1651;50;0;180;75;999,9;0;65;175;74
1652;74;99997;60;0;0;996;260;174;70
1653;32;0;120;0;7;996;85;165;95
1654;26;0;120;0;10;996;60;160;80
1655;21;1750;240;40;15;84;56;182;78
1656;62;440;240;0;0;996;94;163;81
1657;56;450;240;0;10;996;72;176;70
1658;70;920;210;0;0;996;98;182;90
1659;48;2500;60;38,5;10;42;130;171;78
1660;39;99997;120;40;5;0;100;198;83
1661;45;3600;60;50;20;0;165;172;60
1662;26;600;120;0;0;996;22;158;69
1663;29;900;240;40;15;10;87;168;60
1664;63;1875;120;0;0;996;92;165;55
1665;27;200;300;0;0;996;34;174;83
1666;26;1063;90;40;5;0;64;167;53
1667;39;99997;90;50;0;0;80;186;73
1668;53;400;210;0;0;996;60;178;70
1669;25;1300;120;40;3,5;0;61;175;999
1670;81;1000;270;0;0;996;110;165;63
1671;65;1020;210;0;0;996;120;168;65
1672;57;688;120;55;7;0;200;167;100
1673;22;150;150;0;22;996;120;180;83
1674;44;1313;150;42;0;5;153;159;80
1675;45;2700;150;45;35;0;76;176;67
1676;32;0;120;0;2;996;120;160;65
1677;28;500;60;65;7;0;110;184;66
1678;19;0;180;0;12;996;127;167;96
1679;35;1600;120;39;7;0;80;182;84
1680;70;2000;180;0;1;996;100;180;57
1681;23;99997;120;0;4;996;30;163;70
1682;35;99997;120;7;1;7;136;156;75
1683;40;1300;180;40;20;50;120;163;64
1684;45;800;180;30;0;14;60;160;64
1685;53;850;240;40;0;5;125;164;72
1686;64;1450;195;0;0;996;75;172;999
1687;62;1210;180;0;15;996;225;172;74
1688;50;1600;60;40;10;0;53;192;48
1689;64;1000;120;0;0;996;125;165;50
1690;35;1500;90;32;4;5;75;165;83
1691;46;2000;420;38;10;0;100;180;79
1692;49;0;120;0;0;996;250;167;90
1693;50;950;150;40;0;0;72;164;72
1694;61;813;210;0;0;996;64;164;52
1695;29;410;210;0;0;996;60;183;60
1696;60;1100;150;43;0;4;75;185;65
1697;33;1400;180;45;0;0;80;175;70
1698;69;700;120;0;0;996;110;172;70
1699;40;2300;240;47;9;5;340;178;65
1700;18;510;300;40;0,5;15;100;162;79
1701;34;1875;120;37,5;1;0;120;192;70
1702;21;625;120;40;5,5;10;79;146;65
1703;50;6000;15;30;0;0;365;170;83
1704;62;1300;360;0;0;996;68;172;88
1705;59;1000;150;0;0;996;71;160;80
1706;37;2200;480;38;10;6;90;182;107
1707;24;1050;300;0;0;996;85;162;80
1708;28;2000;90;40;7;0;105;170;72
1709;19;0;240;0;15;996;70;192;65
1710;62;660;120;0;3;996;160;163;82
1711;66;99997;240;0;8;996;100;160;76
1712;32;1500;120;38,5;6;10;80;176;80
1713;71;1100;120;0;10;996;130;178;88
1714;34;500;60;19,5;0,5;0;73;164;65
1715;55;0;120;0;0;996;100;158;77
1716;22;300;120;0;14;996;120;153;90
1717;50;960;240;0;0;996;56;165;80
1718;44;1400;120;42;2,5;5;160;168;80
1719;44;900;90;0;0;996;998;159;70
1720;58;2500;60;40;999,9;0;110;180;83
1721;49;3000;120;40;14;5;240;160;80
1722;34;728;90;24;0;10;140;168;84
1723;30;99997;150;40,5;35;0;36;175;102
1724;64;500;120;0;0;996;66;154;72
1725;48;1000;90;60;5;0;120;184;80
1726;26;0;60;0;21;996;100;190;75
1727;49;500;120;20;5;0;120;164;70
1728;35;813;120;25;2;20;80;168;84
1729;62;1888;180;0;0;996;110;177;83
1730;54;560;180;0;2;996;84;160;70
1731;35;350;105;0;2;996;116;168;53
1732;46;4500;90;45;2;0;170;173;66
1733;47;750;240;0;0;996;78;179;108
1734;30;250;180;0;8;996;170;168;70
1735;47;0;120;0;2;996;145;170;50
1736;46;1600;180;40;20;14;177;183;100
1737;29;1600;60;39;10;7;120;185;48
1738;29;1900;30;75;10;10;200;160;64
1739;23;825;300;50;10;0;58;188;54
1740;19;200;9996;0;0;996;16;174;73
1741;56;790;120;27,5;0;15;62;175;80
1742;53;2250;120;38;1;14;200;161;52
1743;39;1300;120;20;0,5;0;160;169;50
1744;50;1400;60;40;2;0;100;170;63
1745;54;270;240;0;4;996;149;155;62
1746;37;1500;120;45;10;7;250;169;94
1747;24;1500;120;40;5;0;110;177;80
1748;23;300;300;0;1;996;195;167;58
1749;46;99997;180;45;3;0;48;177;88
1750;34;1800;180;43;1,5;0;100;195;72
1751;44;439;9996;0;999,9;996;155;155;90
1752;57;0;30;0;0;996;128;168;85
1753;29;1500;60;40;5;5;50;182;63
1754;31;1700;120;40;4;5;80;184;97
1755;29;1250;150;39,5;0,5;0;190;172;55
1756;47;99997;120;50;0;0;75;189;83
1757;22;920;120;60;2,5;47;70;179;73
1758;37;99997;60;38;1;0;130;168;75
1759;38;750;240;48;3;14;120;165;60
1760;45;3000;120;60;3;0;100;190;57
1761;52;1060;240;42;0;0;59;182;90
1762;53;1200;150;45;0;16;100;183;92
1763;32;0;150;0;18;996;110;163;91
1764;20;0;240;0;4;996;70;175;73
1765;54;0;30;0;0,5;996;73;150;75
1766;42;3500;120;50;5;0;120;184;75
1767;32;1450;150;38;5;10;45;167;48
1768;48;1000;150;29;0;0;82;163;93
1769;25;400;300;35;0;14;60;167;50
1770;49;1500;120;50;10;6;62;178;70
1771;66;1100;210;0;0;996;60;154;78
1772;49;1500;180;0;0;996;77;178;86
1773;73;1200;180;0;0;996;72;158;90
1774;18;170;120;0;0,5;996;80;178;70
1775;36;1063;60;45;5;0;110;170;76
1776;41;1300;240;30;0;20;82;178;90
1777;57;1930;5;43;0;28;76;182;91
1778;47;1438;120;75;0;0;80;175;85
1779;28;2000;9996;45;1;0;45;180;85
1780;43;400;300;0;0;996;56;157;72
1781;41;520;330;0;14;996;64;157;62
1782;49;563;240;0;0;996;78;160;92
1783;68;1600;180;0;0;996;90;180;76
1784;45;1700;180;49;1;1;65;169;56
1785;61;813;90;40;0;0;98;157;92
1786;49;1900;150;41;2;5;66;160;90
1787;48;99997;180;35;3;0;87;174;94
1788;42;99997;90;19,5;1;0;120;165;75
1789;81;99997;300;0;0;996;75;166;76
1790;65;1100;300;0;0;996;120;175;77
1791;57;1000;120;40;0;14;150;172;95
1792;61;99997;60;0;0;996;115;172;90
1793;24;1625;120;40;0;5;120;172;80
1794;67;1100;300;0;0;996;55;164;64
1795;69;1400;210;0;0;996;120;164;100
1796;70;1400;150;0;0;996;998;166;59
1797;22;600;210;19;0;5;50;164;80
1798;54;960;9996;0;0;996;30;176;80
1799;25;1625;1200;40;6;4;60;175;72
1800;53;3500;270;50;2;0;140;175;80
1801;81;1800;180;0;0;996;70;170;66
1802;43;99997;120;20;1;5;110;163;75
1803;67;1340;40;0;3,5;996;85;162;94
1804;59;600;120;0;10,5;996;250;158;75
1805;49;1220;45;38,5;5,5;3;150;180;60
1806;34;1625;120;37,5;0;0;45;163;60
1807;44;99997;90;0;999,9;996;83;999;89
1808;45;2000;240;40;2;120;200;170;80
1809;41;250;60;0;3;996;85;164;90
1810;63;983;300;0;3;996;123;172;70
1811;41;400;210;20;4;90;91;168;63
1812;41;1063;120;20;1;0;150;177;108
1813;71;950;180;0;0;996;110;163;55
1814;33;700;150;65;0,5;0;80;186;82
1815;60;1100;180;0;0;996;130;174;52
1816;41;2125;120;70;4;0;120;182;60
1817;36;1000;120;50;1;0;125;172;52
1818;25;1250;90;48;5;0;65;172;74
1819;53;1000;420;40;4;1;130;160;75
1820;65;1350;120;0;2;996;75;182;70
1821;63;5000;60;55;0,5;0;200;187;80
1822;41;420;210;0;0;996;80;180;66
1823;54;470;150;0;0;996;65;160;82
1824;67;1057;210;0;0;996;60;177;86
1825;45;1400;150;42;0;0;72;185;70
1826;22;1240;210;40,5;10;2;100;185;50
1827;77;600;300;0;0;996;116;170;58
1828;42;400;180;20;0;0;86;156;51
1829;75;186;360;0;0;996;59;168;80
1830;46;1063;120;35;2;0;998;168;72
1831;52;0;150;0;6,5;996;80;168;85
1832;57;1500;170;0;3,5;996;120;155;80
1833;46;99997;60;0;2;996;125;169;70
1834;55;813;120;0;0;996;59;167;92
1835;53;1000;120;0;0;996;100;162;63
1836;61;1200;120;38,5;0;21;135;160;62
1837;79;450;240;0;0;996;65;170;100
1838;40;1000;180;38,5;0;49;80;178;88
1839;59;400;360;0;4;996;130;160;95
1840;66;3000;840;0;1,5;996;160;171;64
1841;45;1300;960;38,5;0;0;160;172;73
1842;42;2125;90;40;5;7;200;174;100
1843;25;800;90;0;14;996;100;185;71
1844;48;1400;300;38;1;35;82;152;74
1845;55;1840;180;45;1,5;21;60;163;75
1846;49;1390;180;45;0;0;64;164;80
1847;70;2800;300;0;0;996;130;176;75
1848;46;1400;150;45;12;0;75;182;57
1849;24;1200;120;38,5;0,5;0;138;172;65
1850;33;1600;90;43;2;6;180;182;70
1851;39;3300;90;50;2;2;145;180;120
1852;31;2000;90;42;16;8;140;182;85
1853;46;660;120;30;1;28;80;176;85
1854;62;1200;150;0;6;996;120;165;85
1855;66;99997;240;0;0;996;999;174;70
1856;33;2000;60;20;10;0;129;173;102
1857;22;700;120;35;1;30;80;165;64
1858;34;1500;60;40;0;0;200;175;64
1859;28;1600;120;50;5;0;45;192;90
1860;30;600;30;65;30;0;100;177;60
1861;77;1050;240;0;0;996;100;173;68
1862;42;700;120;40;999,9;5;116;177;66
1863;25;1500;120;65;5;0;64;183;93
1864;61;426;240;0;0;996;70;165;75
1865;39;2600;90;50;2;2;70;167;110
1866;36;0;180;0;1;996;170;170;51
1867;40;2100;120;35;2;3;180;184;80
1868;36;0;120;0;0;996;70;162;63
1869;63;750;180;0;0;996;60;172;48
1870;60;1020;210;0;0;996;112;172;64
1871;39;1450;60;40;5,5;0;65;180;100
1872;62;1300;180;0;0;996;80;170;98
1873;25;420;180;0;30;996;34;180;63
1874;19;0;180;0;15;996;110;180;68
1875;21;813;150;40;5;0;60;178;85
1876;24;600;165;45;2;0;62;178;45
1877;36;350;150;0;15;996;62;182;88
1878;40;1500;240;40;5;90;50;186;87
1879;34;450;600;0;4;996;200;168;100
1880;54;0;1200;0;0;996;150;158;160
1881;65;242;9996;0;0;996;78;158;90
1882;68;2500;240;0;0;996;240;180;73
1883;36;260;150;0;999,9;996;120;167;90
1884;60;1372;180;0;50;996;85;156;95
1885;41;500;300;35;0;60;40;175;83
1886;64;3500;120;48;2;0;110;176;59
1887;52;1438;60;38;2;0;130;176;86
1888;39;950;60;30;5;0;110;163;66
1889;72;632;240;0;0;996;64;160;74
1890;18;0;180;0;1;996;124;163;63
1891;51;2000;180;45;0;0;126;180;55
1892;59;0;190;0;0;996;998;168;85
1893;18;0;180;0;12;996;108;166;73
1894;35;1150;170;40;4;25;100;180;72
1895;29;1100;90;36,5;0;5;90;166;91
1896;23;99997;240;0;0;996;998;998;78
1897;40;1000;240;40;0;0;63;168;54
1898;68;171;90;0;0;996;120;168;75
1899;26;1300;180;39;20;0;60;164;59
1900;46;1875;90;42;1;15;70;173;75
1901;39;3500;60;45;10;0;110;184;85
1902;46;0;180;0;3,5;996;120;167;68
1903;40;1500;90;40;10;15;78;195;67
1904;65;850;150;0;12;996;56;169;90
1905;52;670;210;0;10;996;48;156;81
1906;44;775;150;0;15;996;65;164;73
1907;33;450;30;0;8;996;60;162;59
1908;66;99997;360;0;0;996;61;169;37
1909;21;200;180;30;2;25;130;170;100
1910;68;730;180;0;0;996;70;156;90
1911;38;1700;360;40;10;0;74;183;74
1912;73;1200;120;0;0;996;150;160;82
1913;29;250;150;0;0;996;104;161;82
1914;31;1900;120;38,5;7,5;1;106;179;63
1915;30;99999;390;15;0;0;48;153;75
1916;45;1188;60;20;2;0;74;180;99
1917;19;350;9999;37;0;2;120;175;75
1918;39;1500;120;50;2;0;125;176;70
1919;18;721;210;38;2;10;120;173;65
1920;31;1500;420;37,5;2;0;75;180;73
1921;35;750;180;0;0;996;40;173;85
1922;44;800;60;45;12;0;150;164;87
1923;24;0;840;0;2;996;70;175;73
1924;30;1500;60;43;7;0;250;180;82
1925;59;1220;210;0;10;996;96;177;110
1926;47;1100;120;55;6;0;85;162;70
1927;70;2800;60;0;0;996;86;158;60
1928;42;1100;210;40;4;0;100;170;103
1929;46;1875;180;40;4;0;180;175;999
1930;22;0;180;0;6;996;80;167;58
1931;63;1875;120;0;4;996;130;186;82
1932;28;99997;9999;999,9;8;999;50;176;78
1933;82;950;300;0;0;996;110;165;70
1934;64;0;180;0;0;996;998;165;59
1935;39;1900;30;42;1;8;78;173;70
1936;46;400;240;0;0;996;36;170;81
1937;39;0;210;0;0;996;104;169;60
1938;68;800;390;0;0;996;70;178;60
1939;18;230;150;0;15;996;120;180;71
1940;53;1200;90;43;0;0;84;168;65
1941;42;2300;240;38,5;3;0;91;178;90
1942;63;900;9999;0;0;996;44;175;89
1943;34;1300;180;40;6;1;52;183;75
1944;35;2200;90;40;7;0;200;188;81
1945;69;200;150;0;0;996;90;169;75
1946;46;2500;120;42;3;0;125;178;76
1947;59;583;180;0;0;996;50;152;72
1948;56;660;180;0;10;996;57;159;50
1949;51;688;120;40;7;0;115;164;85
1950;46;563;480;0;0;996;58;154;63
1951;46;99997;180;40;4;0;180;160;61
1952;49;900;600;19;8;0;200;160;95
